"","ID","Description_F","nsig","signsum","meanp","meanprank","setSize_F","enrichmentScore_FucoVsCtrl_F","NES_FucoVsCtrl_F","pvalue_FucoVsCtrl_F","p.adjust_FucoVsCtrl_F","qvalue_FucoVsCtrl_F","rank_FucoVsCtrl_F","leading_edge_FucoVsCtrl_F","core_enrichment_FucoVsCtrl_F","Description_M","setSize_M","enrichmentScore_FucoVsCtrl_M","NES_FucoVsCtrl_M","pvalue_FucoVsCtrl_M","p.adjust_FucoVsCtrl_M","qvalue_FucoVsCtrl_M","rank_FucoVsCtrl_M","leading_edge_FucoVsCtrl_M","core_enrichment_FucoVsCtrl_M"
"832","GO:0007162","negative regulation of cell adhesion",0,0,0.251273452194602,2151,216,0.328006104955856,1.33457682555355,0.0382244143033292,0.39053811972175,0.363492543563735,1660,"tags=21%, list=13%, signal=18%","Rnd1/Tigit/Epcam/Il10/Ctla4/Il1rn/Irf1/Tacstd2/Tnfaip3/Tnr/Nfkbid/Twsg1/Arg2/Muc1/Ass1/Abat/Socs1/Plxna1/Il2ra/Erbb3/Vegfa/Adora2a/Plxna3/Dusp1/Dtx1/Arg1/Foxj1/Lgals3/Tnc/Ptpn22/Rgcc/Gnrh1/Cd80/Sema5a/Fzd7/Zc3h12a/Hlx/Cd86/Gcnt2/Lag3/Ptpn2/Plxnb3/Lilrb4b/Cebpb/Jam2","negative regulation of cell adhesion",216,-0.258936196303531,-0.971093912573974,0.570707070707071,0.804988478703513,0.686044761967205,2506,"tags=23%, list=20%, signal=18%","Rc3h2/Tigit/Bcas3/Tgfb1/Lgals3/Wnk1/Sh2b3/Prkar1a/Fgl2/Cd44/Ptk2/Ndfip1/Lgals1/Efna5/Jak2/Actn4/Arhgap6/Laptm5/Abat/Bmp2/Rhoa/Ephb2/Casp3/Angpt1/Gstp1/Tnfrsf14/Ptpn11/Cd9/Tnfrsf21/Pde5a/Cfl1/Ubash3b/Src/Ptger3/Dusp3/Plxna4/Adam10/Serpine2/Alox12/Acer2/Lgals9/Lrrc32/Prkg1/Clec4g/Thbs1/Dmtn/Cd24a/Prdx2/Prnp"
"833","GO:0007163","establishment or maintenance of cell polarity",0,0,0.131125681250568,3519.25,174,0.210519287948326,0.838593912986745,0.798498122653317,0.947323337236092,0.881719228009215,1529,"tags=14%, list=12%, signal=12%","Rnd1/Amotl2/Alpk2/Rhobtb1/Kif26b/BC034090/Wnt11/Camsap3/Rnd2/Hsp90ab1/Fscn2/Gata3/Foxj1/Rhoc/Prkcz/Shtn1/Spry2/Spdl1/Pard3/Hsp90aa1/Rhob/Gpsm2/Wee1/Crb2","establishment or maintenance of cell polarity",174,-0.296908612324188,-1.10530635789625,0.273373983739837,0.577099105627491,0.491827931735554,3010,"tags=32%, list=24%, signal=24%","Ckap5/Stk11/Flot2/Hsp90ab1/Mcph1/Actr2/Lin7c/Spdl1/Dst/Rnd3/Fam89b/Rhog/Bcas3/Kif3a/Cdc42/Ooep/Gsk3b/Fbxw11/Pdcd6ip/Spry1/Crkl/Frmd4a/Rhobtb3/Dynlt1b/Pdzd11/Rap1b/Pals1/Arpc5/Wdr1/Myh9/Fgf10/Lims1/Rhoa/Wdpcp/Ctnna1/Pard3b/Frmd4b/Rab10/Golph3/Gpsm2/Lmna/Ophn1/Cfl1/Itgb1/Rac1/Pdlim1/Gsn/Actb/Nckap1/Parvb/Ift20/Ilk/Dlg2/Spag5/Aqp1"
"834","GO:0007164","establishment of tissue polarity",0,-2,0.0655419098932639,3976.25,30,-0.251364576872726,-0.839026909309535,0.726817042606516,0.924890046543405,0.860839489303557,3909,"tags=50%, list=32%, signal=34%","Alms1/Mllt3/Vangl2/Pafah1b1/Ttc8/Abl1/Wdr1/Ift20/Jhy/Dvl3/Rpgrip1l/Fuz/Dlg3/Rac1/Intu","establishment of tissue polarity",31,-0.319324038399425,-0.945987456719132,0.563775510204082,0.799514002942846,0.681379185354021,2681,"tags=32%, list=21%, signal=25%","Pafah1b1/Plekha4/Ryk/Alms1/Intu/Wdr1/Jhy/Rac1/Ift20/Mllt3"
"835","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pat",0,0,0.218402562435465,2032.25,390,0.268594036048734,1.15627987858286,0.141732283464567,0.586892291163041,0.546248780694686,1898,"tags=19%, list=15%, signal=16%","Trim72/Robo1/Col4a2/Adgra2/Epn2/Plat/Nrp2/Anks1b/Nr4a3/Socs3/Rhbdf1/Tbx2/Tnk1/Ndrg4/Mzb1/Csrnp1/Fgfbp3/Kit/Esr1/Adra2a/Myo1e/Nrg1/Ryk/Egf/Baiap2l1/Acp4/Vil1/Col4a6/Il1b/Tiparp/Tcf4/Sh2b2/Wnt4/Gdf15/Socs1/Stmn1/Dll1/Erbb3/Vegfa/Agr2/Gata3/Myof/Smpd3/Srsf3/Ntrk3/Prkcz/Dab2ip/Spry2/Cdk5r1/Nup62/Styk1/Txnip/Mmp9/Fgfr3/Yes1/Fam72a/Errfi1/Sos1/Marcks/Ptpn2/Eif2ak3/Snx5/Shc4/Atxn1/Srms/Pik3r3/Cep57/Irs2/Stat5a/Efnb2/Pip4k2c/Erbb2/Creb3l1","transmembrane receptor protein tyrosine kinase signaling pat",401,-0.278741997720543,-1.06286679920282,0.324675324675325,0.623212951288406,0.531128074665285,2446,"tags=23%, list=19%, signal=19%","Cpne3/Osbpl8/Tgfb1/Cd63/Gsk3b/Sh2b3/Ptgir/Rabgef1/Met/Lyn/Ghr/Ccnd3/Rab7/Pdk2/Ctnnb1/Dok1/Ptk2/Mapk1/Spry1/Ogt/Crkl/Nucks1/Gsk3a/Fer/Efna5/Jak2/Lat/Tsg101/Jcad/Akt2/Cass4/Rbm4/Bcr/Nedd4/Neurl1a/Ptpn12/Pik3cb/Prkcq/Fgfbp3/Emilin1/Rtn4/Gab1/Gnai2/Bmp2/Ptprj/Fgf10/Prkca/Schip1/Eif4ebp1/Ephb2/Casp3/Leprot/Vps25/Angpt1/Nptn/Pdgfa/Ptpn11/Tom1l1/Pip4k2a/Nck2/Shcbp1/Pde6h/Mvb12b/Rac1/Ubash3b/Glrx/Src/Sort1/Gp6/Ybx1/Ceacam2/Dusp3/Tie1/Kdr/Ift20/Pdgfd/Garem1/Tspan12/Tnk1/Ptp4a3/Itgb3/Rnf115/Slc2a4/Foxo4/Creb3l1/Sh3glb1/Thbs1/Sh3tc2/Adipor1/Ppp2r5b/Snca/Fgfrl1/Cd59a"
"836","GO:0007173","epidermal growth factor receptor signaling pathway",0,0,0.097244349664999,3418,73,0.269392566773356,0.948132899767732,0.545714285714286,0.853811862797705,0.794683617451604,1601,"tags=19%, list=13%, signal=17%","Rhbdf1/Esr1/Adra2a/Egf/Vil1/Erbb3/Agr2/Dab2ip/Nup62/Mmp9/Errfi1/Sos1/Ptpn2/Snx5","epidermal growth factor receptor signaling pathway",78,-0.287638289076285,-1.00324519271827,0.480132450331126,0.748426430501754,0.637840224981222,2181,"tags=22%, list=17%, signal=18%","Rab7/Ptk2/Fer/Tsg101/Neurl1a/Ptpn12/Gab1/Ptprj/Vps25/Ptpn11/Pde6h/Mvb12b/Src/Ceacam2/Dusp3/Garem1/Rnf115"
"837","GO:0007175","negative regulation of epidermal growth factor-activated rec",0,-2,0.161285527357274,2966.5,12,-0.539339882942829,-1.42334249312008,0.0810810810810811,0.486716052341825,0.453009954534219,2892,"tags=58%, list=23%, signal=45%","Cbl/Socs5/Zgpat/Socs4/Vps25/Psen2/Zfyve28","negative regulation of epidermal growth factor-activated rec",12,-0.249675562994861,-0.601495496603918,0.927728613569322,0.977582177761082,0.833136312119191,1865,"tags=25%, list=15%, signal=21%","Chmp6/Tsg101/Vps25"
"838","GO:0007176","regulation of epidermal growth factor-activated receptor act",0,0,0.0412295869331859,4237.5,19,0.291469113459215,0.793965926021626,0.719387755102041,0.92216770096695,0.858305671814115,2575,"tags=32%, list=21%, signal=25%","Adra2a/Egf/Errfi1/App/Neurl1a/Fbxw7","regulation of epidermal growth factor-activated receptor act",19,-0.299813241972854,-0.812725210284354,0.725099601593626,0.896872936493501,0.764352529892707,1865,"tags=37%, list=15%, signal=31%","Chmp6/Fbxw7/App/Tsg101/Aplp2/Neurl1a/Vps25"
"839","GO:0007178","transmembrane receptor protein serine/threonine kinase signa",0,0,0.120302617673084,2955.25,206,0.278298001407859,1.12828487040732,0.223880597014925,0.663191155818283,0.617263790456906,2160,"tags=22%, list=17%, signal=18%","Rgma/Bmp8a/Ltbp3/Lrg1/Tgfb3/Jun/Fam83g/Afp/Rasl11b/Tob1/Tgif1/Bmp10/Kcp/Twsg1/Itga3/Bambi/Cited2/Hsp90ab1/Id1/Gdf15/Smpd3/Fos/Hspa5/Fbxl15/Spry2/Aspn/Sub1/Myd88/Furin/Pmepa1/Egr1/Gcnt2/Crb2/Tgif2/Rbm14/Vim/Zfp703/Zbtb7a/Appl1/Hes1/Got1/Spi1/Spred3/Pin1/Crim1","transmembrane receptor protein serine/threonine kinase signa",209,-0.246168921203475,-0.922383683497787,0.669028340080972,0.866475003992972,0.738446143753855,3019,"tags=27%, list=24%, signal=21%","Strap/Megf8/Trf/Stk11/Hsp90ab1/Pelo/Furin/Eng/Spred2/Sub1/Sptbn1/Crebbp/Fam89b/Arrb2/Smurf2/Csnk2b/Tgfb1/Slc33a1/Fut8/Pbld2/Ptk2/Spry1/Chst11/Mapk3/Jak2/Adam9/Lrg1/Emilin1/Pals1/Fkbp8/Bmp2/Fgf10/Ppm1a/Itgb5/Akap7/Peg10/Hexa/Nlk/Cdkn2b/Gipc1/Src/Ltbp1/Elapor2/Zyx/Kdr/Ilk/Wwtr1/Tgfb1i1/Hipk2/Sdcbp/Lgals9/Lrrc32/Usp15/Thbs1/Col1a2/Ube2o"
"840","GO:0007179","transforming growth factor beta receptor signaling pathway",0,0,0.145707547969529,2908.5,126,0.262281659006081,1.00071021965468,0.474034620505992,0.824069072449154,0.76700057712719,1482,"tags=14%, list=12%, signal=13%","Bmp8a/Ltbp3/Lrg1/Tgfb3/Jun/Rasl11b/Twsg1/Itga3/Bambi/Cited2/Hsp90ab1/Fos/Hspa5/Spry2/Aspn/Furin/Pmepa1/Gcnt2","transforming growth factor beta receptor signaling pathway",127,-0.30181250955419,-1.09323351634945,0.31974921630094,0.620327863272591,0.528669282305608,3137,"tags=31%, list=25%, signal=23%","Xbp1/Wfikkn2/Strap/Stk11/Hsp90ab1/Furin/Eng/Spred2/Crebbp/Fam89b/Arrb2/Smurf2/Tgfb1/Fut8/Pbld2/Ptk2/Spry1/Chst11/Adam9/Lrg1/Emilin1/Pals1/Bmp2/Ppm1a/Itgb5/Peg10/Nlk/Cdkn2b/Gipc1/Src/Ltbp1/Zyx/Tgfb1i1/Hipk2/Sdcbp/Lrrc32/Usp15/Thbs1/Col1a2"
"841","GO:0007186","G protein-coupled receptor signaling pathway",0,0,0.218934288885694,2164,353,0.281476693512002,1.20767325353969,0.081447963800905,0.486716052341825,0.453009954534219,1281,"tags=15%, list=10%, signal=14%","Adm/Gng4/Hcar2/Rgs9/Adgrb1/Chrm4/Adgra2/Ccl3/Chrm3/Tub/Mc1r/Pth1r/Ccrl2/Cish/Ccl4/Opn1sw/Cxcl10/Gpr3/S1pr2/Hcrtr2/Adora2b/Esr1/Adra2a/Gpr152/Camk2b/Gna14/P2ry2/Adgrf3/Dagla/P2ry13/Abhd6/Ptafr/Stmn1/Mrgpra2b/Ccr1/Adora2a/Fzd5/Tas2r135/Chga/Gpr68/Lgr5/Adgrg5/Glp2r/Aplp1/Usp20/Cdk5r1/Bhlha15/C5ar1/Gpr161/Ada/Rph3al/Fzd7","G protein-coupled receptor signaling pathway",352,-0.264520821671999,-1.00889464198361,0.483,0.749645178908375,0.638878893213921,2425,"tags=22%, list=19%, signal=19%","Psap/Gpr15/Cdc42/Ptgir/C3/Ubqln2/Met/Grk5/Gnb1/Homer2/Adgrl2/Cysltr1/Nme2/Adgrg3/Crkl/Ywhab/Gsk3a/Ccr2/Gna12/Pde4d/Jak2/Gnaq/Adgra3/Kiss1r/Pik3cb/Dynlt1b/Daglb/Rgs12/Gnai2/Ltb4r1/Homer3/Bicd1/Agtrap/Ramp2/C3ar1/P2ry12/Cysltr2/Arrb1/Gng5/Rgs18/Ramp1/Flna/Gnb5/Adgrg1/Adcy9/Gng11/Pde10a/Pde5a/Plek/Adcy5/Itgb1/Pde6h/Gipc1/Rac1/Src/Rgs10/Mgll/Rph3al/Sort1/Ptger3/Gnaz/P2ry1/Agtr1a/F2rl2/Prokr1/Adcy6/Rgs9/Arhgef12/F2r/Ltb4r2/Gnas/Htr2a/Itgb3/F2rl3/Snca/Ackr1/Atp2b4/Calcrl/Car2"
"842","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor sign",0,0,0.257263567288896,1888.75,106,0.366858977289644,1.36515970874729,0.0564516129032258,0.446470638121443,0.415551618860955,1180,"tags=18%, list=10%, signal=16%","Adm/Adgrb1/Chrm4/Chrm3/Mc1r/Pth1r/Cxcl10/Gpr3/S1pr2/Adora2b/Adra2a/Gna14/Adora2a/Chga/Lgr5/Adgrg5/Glp2r/Aplp1/Gpr161","adenylate cyclase-modulating G protein-coupled receptor sign",103,-0.295911680991707,-1.05518356001613,0.398305084745763,0.684983266760229,0.583771314283766,2425,"tags=25%, list=19%, signal=21%","Psap/Ptgir/Grk5/Adgrl2/Nme2/Adgrg3/Gsk3a/Gna12/Gnaq/Gnai2/Ramp2/P2ry12/Ramp1/Flna/Adgrg1/Adcy9/Pde10a/Adcy5/Ptger3/Gnaz/P2ry1/Adcy6/Gnas/Itgb3/Atp2b4/Calcrl"
"843","GO:0007189","adenylate cyclase-activating G protein-coupled receptor sign",0,0,0.351608746179559,1681.5,76,0.413002584093409,1.46721352676937,0.0215980502492999,0.302824917030797,0.281853662388775,1536,"tags=24%, list=12%, signal=21%","Adm/Adgrb1/Mc1r/Pth1r/Cxcl10/Gpr3/S1pr2/Adora2b/Adra2a/Adora2a/Chga/Lgr5/Adgrg5/Aplp1/Gpr161/Tmem116/Pde4b/Nme2","adenylate cyclase-activating G protein-coupled receptor sign",71,-0.316971241711242,-1.0876982386886,0.36536312849162,0.654019806395273,0.557382961707629,2347,"tags=27%, list=19%, signal=22%","Ptgir/Grk5/Adgrl2/Nme2/Adgrg3/Gsk3a/Gnaq/Gnai2/Ramp2/Ramp1/Adgrg1/Adcy9/Pde10a/Adcy5/Ptger3/Adcy6/Gnas/Atp2b4/Calcrl"
"844","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor sign",0,0,0.232136834085367,2273.25,28,0.350661048822606,1.03836481645019,0.426446280991736,0.800008193943186,0.744605964445736,400,"tags=11%, list=3%, signal=10%","Chrm4/Chrm3/Adra2a","adenylate cyclase-inhibiting G protein-coupled receptor sign",28,-0.450015647750044,-1.30062212650025,0.137075718015666,0.429172510518934,0.365758716567014,1443,"tags=29%, list=11%, signal=25%","Gnai2/P2ry12/Flna/Adcy5/Gnaz/P2ry1/Adcy6/Itgb3"
"845","GO:0007200","phospholipase C-activating G protein-coupled receptor signal",0,0,0.143772272850746,2976.75,45,0.298131482843854,0.970645003052526,0.493808049535604,0.830125221934566,0.772637325678709,1131,"tags=18%, list=9%, signal=16%","Pth1r/Hcrtr2/Esr1/Adra2a/Gna14/P2ry2/Chga/C5ar1","phospholipase C-activating G protein-coupled receptor signal",46,-0.352299728797276,-1.11726107995447,0.322853688029021,0.621315009036604,0.52951056910488,1291,"tags=22%, list=10%, signal=20%","Bicd1/C3ar1/P2ry12/Ptger3/P2ry1/Agtr1a/F2rl2/F2r/Htr2a/F2rl3"
"846","GO:0007202","activation of phospholipase C activity",0,-2,0.0556883968488379,3880.25,10,-0.399411135143407,-1.00291063490744,0.467991169977925,0.820973738332542,0.764119601328904,674,"tags=30%, list=5%, signal=28%","Gnaq/Sele/Arhgap6","activation of phospholipase C activity",11,-0.299396761419595,-0.703491150564688,0.834834834834835,0.942527306733872,0.803261088701849,1875,"tags=27%, list=15%, signal=23%","Gnaq/Arhgap6/Htr2a"
"847","GO:0007204","positive regulation of cytosolic calcium ion concentration",0,0,0.42499626559601,968.5,203,0.313826186110743,1.27350914911963,0.0706319702602231,0.473943146169898,0.441121598651207,809,"tags=11%, list=7%, signal=11%","Cxcl1/Adm/Chrna9/Ccl3/Cxcl2/Cacna1e/Pth1r/Ccrl2/Synpo/Cxcl10/Jph3/Casq1/Grin2c/Esr1/Dmd/P2ry2/Ddit3/Il1b/Fcrl5/Cacna1g/Cacna1a/Ccr1/Camk2d","positive regulation of cytosolic calcium ion concentration",203,-0.33926113720218,-1.26723418308835,0.0640243902439024,0.298044575273339,0.254006020096499,2424,"tags=26%, list=19%, signal=21%","Calm2/Tgfb1/Ptgir/Asph/Lyn/Gsto1/Gnb1/Grin2d/Dbi/Ccr2/Pde4d/Cyba/Jak2/Ibtk/Eif5a/Dlg4/Fkbp1a/Gata2/Tmbim6/Cacna1c/Trpc1/C3ar1/Nptn/Trpc6/Adcy5/Fkbp1b/Ubash3b/Gp1ba/Ptger3/Calm3/Bcap31/Kdr/P2ry1/Agtr1a/F2rl2/Gata1/Capn3/Gp5/Gp9/F2r/Htr2a/Epor/P2rx1/Itgb3/F2rl3/Cacna1g/Gp1bb/Fis1/Selenot/Snca/Cd24a/Cd36/Prnp"
"848","GO:0007205","protein kinase C-activating G protein-coupled receptor signa",0,2,0.144919309308058,2781.25,14,0.444649160451557,1.11618433347129,0.353344768439108,0.757167360940946,0.704731948133401,800,"tags=14%, list=6%, signal=13%","Cish/Adora2a","protein kinase C-activating G protein-coupled receptor signa",15,0.328518049127643,1.02786439322553,0.390243902439024,0.677593914202808,0.577473799784537,3577,"tags=53%, list=29%, signal=38%","Htr2b/Dgke/Dgkq/Dgka/Bdkrb1/Adora2a/Ms4a2/Pick1"
"849","GO:0007212","dopamine receptor signaling pathway",0,0,0.298027064893858,2112.25,25,0.353687747161396,1.00981513721757,0.462962962962963,0.817659636152787,0.76103500761035,935,"tags=12%, list=8%, signal=11%","Rgs9/Gna14/Klf16","dopamine receptor signaling pathway",25,-0.498761717098614,-1.42009351789191,0.0695538057742782,0.310008292402883,0.264201998905537,1043,"tags=28%, list=8%, signal=26%","Gnaq/Flna/Gnb5/Adcy5/Adcy6/Rgs9/Gnas"
"850","GO:0007215","glutamate receptor signaling pathway",0,0,0.349817518872292,2368.75,24,0.302115018137953,0.856848901375025,0.646464646464647,0.892299245693477,0.830505669121907,1858,"tags=29%, list=15%, signal=25%","Grin2c/Dagla/Grin3b/Cdk5r1/Cln3/Unc13a/App","glutamate receptor signaling pathway",25,-0.528582417483675,-1.50500016141333,0.0365013164434168,0.223797090637822,0.190729216426619,2187,"tags=40%, list=17%, signal=33%","Grin2d/Homer2/Gnaq/Daglb/Shank3/Homer3/Plp1/Kalrn/Cpeb4/Prnp"
"851","GO:0007218","neuropeptide signaling pathway",0,-2,0.192737559795669,2442.25,22,-0.453440269471231,-1.38759446186346,0.0776699029126214,0.481766923564541,0.448403563206886,1834,"tags=36%, list=15%, signal=31%","Sort1/Glra4/Rxfp4/Qrfp/Ltb4r2/Cysltr2/Galr2/Sstr4","neuropeptide signaling pathway",21,-0.3124080393112,-0.863895853873155,0.645586297760211,0.854452452917926,0.728200024202178,2092,"tags=29%, list=17%, signal=24%","Cysltr1/Kiss1r/Ltb4r1/Cysltr2/Sort1/Ltb4r2"
"852","GO:0007219","Notch signaling pathway",0,2,0.46812592256815,1275.75,113,0.401797916122365,1.50606383297903,0.00774335986573568,0.209475520326495,0.194968905345436,865,"tags=17%, list=7%, signal=16%","Snai1/Robo1/Epn2/Chac1/Neurl1b/Nfkbia/Tbx2/Il6st/Kit/Dtx4/Aph1b/Aph1c/Grip2/Hp/Rita1/Dll1/Il2ra/Sorbs2/Dtx1","Notch signaling pathway",111,0.220114667222165,1.13593349371662,0.245408245877702,0.552859627759529,0.471170037536971,1640,"tags=20%, list=13%, signal=17%","Dll1/Nrarp/Egfl7/Snai1/Hes1/Chac1/Il2ra/Notch4/Nfkbia/Sorbs2/Dtx4/Eya1/Rita1/Wdr12/Bcl6/Ift172/Pln/Llgl2/Nrip2/Galnt11/Cd46/Dicer1"
"853","GO:0007224","smoothened signaling pathway",0,-2,0.124345149811369,2930.25,99,-0.257678285013662,-1.08283720700961,0.260536398467433,0.690217513552421,0.642418516769013,2763,"tags=32%, list=22%, signal=25%","Enpp1/Kif3a/Septin2/Uchl5/Kctd6/Ift20/Tulp3/Gpc2/Herc4/Pdcl/Prkacb/Prkaca/Arl3/Rpgrip1l/Traf3ip1/Ctnna1/Fuz/Dzip1/Txndc15/Serpine2/Rab23/Arl13b/Cd3e/Cdk20/Cibar1/Dyrk2/Glis2/Ro60/Mosmo/Intu/Armc9/Bbs7","smoothened signaling pathway",103,-0.264736721403711,-0.944017604244543,0.590042372881356,0.817191283292978,0.696444501083217,2630,"tags=25%, list=21%, signal=20%","Tedc2/Rack1/Ift80/Kif3a/Septin2/Nsdhl/Ttc23/Intu/Arl3/Ift57/Dzip1/Ift140/Mosmo/Fkbp8/Fgf10/Wdpcp/Ctnna1/Prkaca/Rb1/Ro60/Ift20/Vcp/Serpine2/Hipk2/Stil/Hipk1"
"854","GO:0007229","integrin-mediated signaling pathway",1,-2,1.98266269437911,60,73,-0.411706905199182,-1.64876594386751,0.00210986482708754,0.142811475483488,0.132921484106515,1829,"tags=33%, list=15%, signal=28%","Zyx/Flna/Itga2b/Fermt3/Itgb1/Itga4/Lat/Ctnna1/Itgb5/Tln1/Thy1/Ilk/Ptpn11/Mpig6b/Itgb3/Itga2/Plek/Itga7/Lims1/Itga6/Tspan32/Src/Plpp3/Itga8","integrin-mediated signaling pathway",73,-0.572825341199723,-1.96927427473906,5.61794827865505e-06,0.000758423017618431,0.000646359733533681,2720,"tags=45%, list=22%, signal=36%","Loxl3/Cd177/Vav3/Cdc42/Cd63/Fut8/Ptk2/Lat/Fn1/Itgb2/Itgb4/Itga7/Lims1/Rhoa/Ctnna1/Itgb5/Ptpn11/Flna/Fcer1g/Plek/Itgb1/Itga6/Tln1/Src/Fermt3/Zyx/Itga2/Ilk/Mpig6b/Itga2b/Itgb3/Dmtn/Isg15"
"855","GO:0007249","I-kappaB kinase/NF-kappaB signaling",0,0,0.325412960997713,2224.75,192,0.345082157467806,1.3891401888504,0.0133173527108377,0.254194571543072,0.236591069358649,2304,"tags=27%, list=19%, signal=22%","Tnf/Irak1bp1/Nfkbia/Irf1/Tlr8/Tnfaip3/Pycard/Esr1/Trim30c/Nfkbid/Nr1d1/Rel/Il1b/Per1/Hdac1/Nfkbil1/Tlr2/Dab2ip/Bcl3/Clec4d/Nup62/Ripk1/Tlr9/Traf6/Mapkbp1/Traf1/Traf4/Zc3h12a/Lurap1/Cactin/Myd88/Irak2/Nfkbib/Ddx21/Usp10/Lilrb4b/Ripk3/Sqstm1/Card11/Nod2/Tlr7/Optn/S100a13/S100a4/Cd4/Unc5cl/Tnfrsf19/Bcl10/Brd4/Ddx1/Tnip1","I-kappaB kinase/NF-kappaB signaling",190,-0.244223311730002,-0.90926513036795,0.689092762487258,0.879038317054846,0.749153123228808,1438,"tags=13%, list=11%, signal=12%","Ppm1b/Ppm1a/Rhoa/Trem2/Angpt1/Tab2/Gstp1/Prkn/Nlrx1/Otud7b/Gapdh/S100a13/Nlrp6/Capn3/Tfrc/Trim59/Usp25/Sqstm1/Optn/Zfand6/Riok3/Tab3/Ltf/Pink1/Cd36"
"856","GO:0007250","activation of NF-kappaB-inducing kinase activity",0,0,0.0238844785439277,4606.5,13,0.341068511629009,0.839678497196244,0.660142348754448,0.897031573025179,0.834910272954183,3028,"tags=46%, list=24%, signal=35%","Card10/Traf6/Traf4/Malt1/Tlr4/Zfp91","activation of NF-kappaB-inducing kinase activity",13,-0.18273510325187,-0.450614466500763,0.989736070381232,0.998673011805619,0.851110800704516,2677,"tags=23%, list=21%, signal=18%","Irak1/Zfp91/Ikbkg"
"857","GO:0007252","I-kappaB phosphorylation",0,2,0.209371046518002,2167.25,18,0.517735816529424,1.38418458417229,0.111492281303602,0.540183303198454,0.502774487187481,1156,"tags=22%, list=9%, signal=20%","Tnf/Tlr2/Dab2ip/Tlr9","I-kappaB phosphorylation",18,0.310520510328999,1.00757498720715,0.429657794676806,0.705857040235702,0.601560814797366,3177,"tags=33%, list=25%, signal=25%","Tnf/Tlr9/Ikbkb/Tlr2/Traf2/Plcg2"
"858","GO:0007254","JNK cascade",0,2,0.134579672275687,3008.25,133,0.320478393675222,1.23049824033927,0.12664907651715,0.562835709799206,0.523858167569344,2361,"tags=28%, list=19%, signal=23%","Tnf/Gadd45b/Mapk10/Trib1/Pycard/Il1b/Mapk8ip1/Per1/Gadd45g/Wnt16/Lmnb1/Dab2ip/Sh3rf1/Ripk1/Traf6/Mapkbp1/Ptpn22/Map3k12/Traf1/Traf4/Dusp10/Myd88/App/Nod2/Mbip/Tlr7/Mmp8/Rasgrp1/Gstp2/Unc5cl/Map3k5/Tnfrsf19/Ptger4/Rapgef1/Ercc6/Daxx/Map3k11","JNK cascade",133,0.162623027380408,0.862497036526912,0.864864864864865,0.956002463647806,0.814745179545459,3611,"tags=36%, list=29%, signal=26%","Gadd45b/Mapk8ip1/Tnf/Per1/Ankrd6/Wnt16/Il1b/Pycard/Nox1/Traf1/Ager/Magi3/Rasgrp1/Map4k2/Dnaja1/Mapk8/Trib1/Cracr2a/Cd27/Naip6/Map3k10/Fktn/Traf4/Gadd45g/Serpinf2/Traf5/Mapkbp1/Rassf2/Phlpp1/Naip5/Map3k5/Rapgef1/Lrrk2/Ercc6/Traf3/Map4k1/Nfkb1/Traf2/Mapk9/Ripk2/Men1/Gps2/Spag9/Nod2/Cyld/Daxx/Map4k4/Map3k1"
"859","GO:0007259","receptor signaling pathway via JAK-STAT",0,2,0.272929231064914,1748.5,104,0.316537094404915,1.1726774966907,0.209742895805142,0.648263573507331,0.60336997423397,1356,"tags=17%, list=11%, signal=16%","Il23a/Il6/Socs3/Il10/Irf1/Il6st/Kit/Egf/Tnfrsf18/Socs1/Sac3d1/Cntf/Il12rb2/Bcl3/Cdk5r1/Osm/Pwp1/Fgfr3","receptor signaling pathway via JAK-STAT",108,0.226514967957073,1.15044297733631,0.145739222639221,0.43892459690563,0.374069851397936,594,"tags=12%, list=5%, signal=12%","Gh/Il22ra2/Il23a/Ptk6/Il24/Hes1/Fgfr3/Il6/Il12a/Irf1/Socs1/Ifnk/Bcl3"
"860","GO:0007260","tyrosine phosphorylation of STAT protein",1,2,0.936081741522969,390.5,50,0.444602764276061,1.48296317506411,0.0441400304414003,0.412842344469366,0.384252154409161,2206,"tags=32%, list=18%, signal=26%","Il23a/Il6/Socs3/Irf1/Il6st/Kit/Tnfrsf18/Socs1/Cntf/Osm/Fgfr3/Ptpn2/Il24/Hes1/Il18/Ptger4","tyrosine phosphorylation of STAT protein",52,0.424038888178387,1.78699803499234,0.00131856831740139,0.0325126434427739,0.0277086310198455,556,"tags=21%, list=4%, signal=20%","Gh/Il22ra2/Il23a/Ptk6/Il24/Hes1/Fgfr3/Il6/Il12a/Irf1/Socs1"
"861","GO:0007263","nitric oxide mediated signal transduction",0,-2,0.274180668302724,1912,13,-0.412713799989708,-1.11160752214881,0.327272727272727,0.744595784240899,0.693030979238066,747,"tags=31%, list=6%, signal=29%","Pde5a/Cbs/Thbs1/Gucy1a1","nitric oxide mediated signal transduction",12,-0.57748600805255,-1.39122639408059,0.106194690265487,0.379942687537784,0.323803007780739,948,"tags=42%, list=8%, signal=39%","Pde5a/Gucy1a1/Thbs1/Atp2b4/Cd36"
