"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","Comp","Sign"
"GO:0051640","GO:0051640","organelle localization",447,-0.360732812210962,-1.37930568858337,0.000636542635145292,0.0192912449691369,0.0164408037046914,2564,"tags=27%, list=20%, signal=23%","Klhl12/Aurkb/Copg2/Pla2g3/Vamp8/Vapb/Tmed9/Ap1s2/Tpgs1/Syne1/Arl8b/Cdc42/Ooep/Bin1/Pdcd10/Rabgef1/Unc13b/Stxbp1/Chmp2a/Ralb/Lyn/Syt11/Fbxw11/Rab7/Rps15/Pdcd6ip/Ctnnb1/Ptk2/Spry1/Ogt/Tanc2/Ccnb1/Chmp1a/Steap3/Picalm/Fer/Lat/Stx7/Arf1/Tsg101/Exoc6/Actn4/Incenp/Chmp1b/Cenpe/Septin1/Myh10/Nlgn2/Syn3/Sar1b/Ikbkg/Kif18a/Dctn2/Aspm/Dynlt1b/Rab8b/Ywhaz/Rab3d/Cd84/Myh9/Gata2/Rab11b/Fgf10/Kif5a/Rab11a/Bicd2/Chmp5/Stx11/Pard3b/Myo6/Hsbp1/Bicd1/Rab10/Stx2/Sytl4/Pef1/Tacc1/Gpsm2/Bloc1s1/Prkn/Lmna/Snap29/Fcer1g/Eipr1/Lamp1/Snap23/Cdc42bpa/Plek/Ap3m1/Cfl1/Itgb1/Rab27b/Kifc1/Kxd1/Arfgap3/a/Myo1d/Nuf2/Kif14/Ap3s1/Gata1/Sdcbp/Spag5/Rab13/Cenpf/Chmp4b/Birc5/Psrc1/Slc2a4/Becn1/Septin5/Cenpq/Ubb/Snca/Wipi1/Spire1/Trak2/Trim58/Bcl2l1/Ube2b/Chp1/Nusap1","FucoVsCtrl","Suppressed"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy",312,-0.384272909428473,-1.46245259872088,0.000656171128460908,0.019576376208226,0.0166838044410066,2396,"tags=28%, list=19%, signal=23%","Park7/Uqcrfs1/Gsk3b/Sdhaf2/Eno1/Mtfr1l/Bid/Pygm/Ppp1r2/Stk40/Ndufa8/Ndufs4/Ppp1r3d/Ogt/Idh1/Ccnb1/Pygb/Cyb5r4/Bnip3/Gsk3a/Ndufc2/Ldha/Ndufa12/Cox5b/Etfb/Ndufb8/Akt2/Ogdh/G6pdx/Foxk2/Oas1a/Tpi1/Mdh2/Cox7c/Nipsnap2/Ndufb3/Prkaa2/Oxct1/Cox17/Chchd2/Rhoa/Cox7a2l/Sod2/Pkm/Ppp1ca/Pgk1/Ndufb6/Bloc1s1/Mrps36/Ndufa7/Mtfr1/Gapdh/Sdhaf4/Ndufa5/Uqcrb/Prkaca/Uqcrq/Hk1/Cox5a/Atp5pb/Ndufs6/Pfkfb2/Aldoa/Uqcr10/a/Chchd10/Vcp/Ppif/Cox4i1/Taldo1/Ndufa4/Gnas/Htr2a/Ndufb9/Cox7a2/Uqcrh/Aldh1l1/Ppp1cb/Cox6a1/Snca/Iscu/Pink1/Bpgm/Cat/Gadd45gip1/Cd36/Slc4a1/Oas1e","FucoVsCtrl","Suppressed"
"GO:0042446","GO:0042446","hormone biosynthetic process",36,0.487405425973333,1.98231086668071,0.000661503000024416,0.0196270120886365,0.0167269584505885,1828,"tags=31%, list=15%, signal=26%","Gh/Cyp17a1/Ffar3/Ppargc1a/Bmp6/Pde8b/Cyp11a1/Egr1/Dgkq/Fdx1/Nr3c1","FucoVsCtrl","Activated"
"GO:0002685","GO:0002685","regulation of leukocyte migration",158,-0.43127869950141,-1.5913339307979,0.000675788615806647,0.0199413034172453,0.0169948106316173,2768,"tags=36%, list=22%, signal=28%","Padi2/App/Dnm1l/Mmp9/Calr/Hmgb1/Mcu/Rhog/Tgfb1/Lgals3/Wnk1/Rabgef1/Lyn/Cd200r1/Ptk2/Mapk1/Crkl/Pecam1/Ccr2/Mapk3/Il1a/Bcr/Emilin1/Rtn4/Ninj1/Cd47/Cd99l2/Akirin1/Ptprj/Rhoa/Trem2/Cd81/C3ar1/P2ry12/Tnfrsf14/Cd9/Il1r1/Lyve1/Slamf1/Rac1/Mif/Ecm1/Gp1ba/Ptger3/Tnfsf14/Itga2/Pdgfd/Adam10/Lgals9/Gcsam/Itgb3/Selp/Selenok/Plvap/Thbs1/Dapk2/Mpp1","FucoVsCtrl","Suppressed"
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation",20,-0.683746326960139,-1.8688027211218,0.000682472827333942,0.02002909384567,0.0170696292969336,1456,"tags=45%, list=12%, signal=40%","Zdhhc2/Shank3/Ephb2/Nptn/Nrgn/Kalrn/Cpeb3/Sqstm1/Reln","FucoVsCtrl","Suppressed"
"GO:0010959","GO:0010959","regulation of metal ion transport",272,-0.393268111655344,-1.48791103085333,0.000731785294059347,0.0213602193941647,0.018204070017795,2812,"tags=35%, list=22%, signal=27%","Bak1/Sri/Cacnb2/Ppp2ca/Ywhae/Slmap/Ahr/Lcn2/Rem1/1810037I17Rik/Stim1/Wnk4/Arrb2/Calm2/Tgfb1/Lgals3/Plcb4/Cd63/Bin1/Wnk1/Ehd3/Asph/Lyn/Gsto1/Orai1/Wwp2/Ctnnb1/Homer2/Dbi/Pde4d/Cyba/Gnaq/Arf1/Saraf/Akt2/Akt3/Nedd4/Tmc1/G6pdx/Nipsnap2/Sumo1/Kcnmb1/Fkbp1a/Dmpk/Cd84/Gnai2/Rhoa/Tmbim6/Trem2/Homer3/Cacna1c/Akap7/Plp1/Trpc1/Ptpn3/Vdac1/P2ry12/Fhl1/Trpc6/Ywhah/Flna/Gnb5/S100a1/Fkbp1b/Itgb1/Ank3/Ubash3b/Glrx/B2m/Ptger3/Calm3/Mylk/Tspo/Agtr1a/Serpine2/Capn3/Rgs9/F2r/Tesc/Gnas/Htr2a/Stom/P2rx1/Itgb3/F2rl3/Cacna1g/Snca/Epb41/Iscu/Atp2b4/Slc6a9/Chp1/Kel/Prnp","FucoVsCtrl","Suppressed"
"GO:0007009","GO:0007009","plasma membrane organization",100,-0.470775509944742,-1.67238842603914,0.000741099080158892,0.0215157797465485,0.0183366450393587,2425,"tags=39%, list=19%, signal=32%","Psap/Arl8b/Bin1/Smpd1/Plscr3/Chmp2a/Syt11/Flot1/Chmp1a/Asap1/Chmp1b/Akt2/Myh10/Tlcd1/Pals1/Bin2/Myh9/Chmp5/Sod1/Pacsin2/Plscr2/Stx2/Sytl4/Mtss2/Plscr4/Cd9/Xkr6/Ndrg1/Cavin2/Ank3/Gsn/Tie1/Clu/Chmp4b/Sh3glb1/Sh3tc2/Sptb/Spta1/Slc4a1","FucoVsCtrl","Suppressed"
"GO:0034110","GO:0034110","regulation of homotypic cell-cell adhesion",33,-0.624070254008319,-1.86359394306781,0.000769881598510156,0.0222318750371917,0.018946931318246,2361,"tags=55%, list=19%, signal=44%","Sh2b3/Lyn/Lgals1/Jak2/Prkcq/Abat/Prkca/Cd9/Ank3/Ubash3b/F11r/Ptger3/Mmrn1/Serpine2/Alox12/Prkg1/Dmtn/Cd24a","FucoVsCtrl","Suppressed"
"GO:0007015","GO:0007015","actin filament organization",335,-0.370157342495203,-1.41082512880657,0.000774697701789042,0.0222519552641533,0.0189640445253174,2678,"tags=30%, list=21%, signal=25%","Coro1c/Alms1/Sorbs1/Ppp1r9b/Mcu/Sptbn1/Rnd3/Arpc4/Tpm3/Arpc1b/Rhog/Cdc42/Tmsb10/Capza1/Vill/Ooep/Bin1/Was/Met/Tmod3/Sh3pxd2b/Msrb1/Tpm3-rs7/Ppp1r9a/Pecam1/Add1/Fer/Arf1/Arpc2/Actn4/Wasf2/Cass4/Kiss1r/Brk1/Myh10/Mical3/Arhgap6/Rhobtb3/Gas2l3/Prkcq/Mtpn/Hax1/Cd47/Arpc5/Capzb/Wdr1/Shank3/Arpc3/Rhoa/Twf1/Ctnna1/Itgb5/Myo6/Abi2/Arrb1/Cdc42ep5/Tjp1/Prkn/Esam/Flna/Pfn1/Arhgap18/Arpc1a/Enah/Tmsb4x/Cracd/Plek/Cfl1/Pls1/Nck2/Ppm1e/S100a10/Shroom4/Rac1/Src/Pdlim1/Gsn/F11r/Actn1/Nckap1/Zyx/Gas2l1/Myo1d/Cttn/Tpm4/Actg1/Cald1/Arhgap28/Samd14/Micall2/Diaph3/Dstn/Tpm1/Tpm2/Fhdc1/Wasf3/Spire1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0010639","GO:0010639","negative regulation of organelle organization",307,-0.385130975823163,-1.46500421337815,0.00078465026582598,0.0224185790235994,0.0191060482438941,2792,"tags=32%, list=22%, signal=25%","Coro1b/Spdl1/Gdi2/Capza2/Flii/Mad2l1bp/Dnm1l/Mcm2/Fez2/Sptbn1/Tent4b/Zfp207/Aurkb/Mapre1/Arrb2/Ccnf/4930550C14Rik/Sec22b/Tmsb10/Capza1/Vill/Setmar/Mpv17l/Was/Camsap1/Met/Ckap2/Tmod3/Zwilch/Ccnb1/Bnip3/Ppp1r9a/Pecam1/Add1/Triap1/Arpc2/Mid1ip1/Inpp5j/Wasf2/Cenpe/Lcmt1/Arhgap6/Mtpn/Slc25a4/Iqschfp/Capzb/Shank3/Twf1/Yap1/Wapl/Bub1b/Trim9/Zwint/Ttk/Nbdy/Trim37/Tjp1/Prkn/Lmna/Tom1l1/Tmem14a/Pfn1/Map1a/Tmsb4x/Cracd/Cfl1/Spef1/Src/Gsn/Kifc1/F11r/Kntc1/Gas2l1/Tspo/Ppif/Top2a/Tfrc/Arhgap28/Tpx2/Chmp4b/Birc5/Becn1/Tpm1/H3f3a/Pttg1/Bub1/Gpx1/Psmd10/Ghitm/Snca/Pink1/Dmtn/Bcl2l1/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0044091","GO:0044091","membrane biogenesis",46,-0.562592278961453,-1.78416957433485,0.000803727751256109,0.0228427887199105,0.0194675774431674,2628,"tags=50%, list=21%, signal=40%","Mafb/Sptbn1/Lrp4/Psap/Chmp2a/Syt11/Flot1/Chmp1a/Pex19/Picalm/Chmp1b/Nlgn2/Tlcd1/Nrxn2/Ephb2/Chmp5/Pacsin2/Stx2/Ubxn2a/Ank3/S100a10/Chmp4b/Serinc1","FucoVsCtrl","Suppressed"
"GO:0070936","GO:0070936","protein K48-linked ubiquitination",63,-0.522913446695923,-1.75047247642787,0.000816692348955731,0.0229694723143799,0.019575542487031,1474,"tags=32%, list=12%, signal=28%","Cdc34/Ube2k/Marchf6/Rnf5/Hace1/Ppia/Amfr/Prkn/Rnf187/Rnf115/Gabarap/Skp1/Dtx3l/Ube2e3/Ifi27/Ube2r2/Ube2c/Ube2b/Ube2h/Nhlrc4","FucoVsCtrl","Suppressed"
"GO:0099003","GO:0099003","vesicle-mediated transport in synapse",161,-0.425703540403496,-1.57220834825075,0.000815039599746787,0.0229694723143799,0.019575542487031,2373,"tags=32%, list=19%, signal=26%","Bin1/Gsk3b/Unc13b/Stxbp1/Syt11/Ppp3r1/Stxbp5/Ctnnb1/Snap47/Tbc1d24/Picalm/Rab5a/Grn/Nedd4/Nlgn2/Syn3/Canx/Rap1b/Prkca/Slc18a2/Rab11a/Napa/Stx11/Myo6/Ddc/Stx2/Trim9/Rap1a/Usp46/Clcn3/Snap29/Prkaca/Snap23/Ophn1/Gipc1/Rab27b/Actb/Ston2/P2ry1/Actg1/Ap2m1/Htr2a/P2rx1/Itgb3/Slc2a4/Scamp5/Septin5/Itsn1/Snca/Bcl2l1/Cd24a","FucoVsCtrl","Suppressed"
"GO:0006749","GO:0006749","glutathione metabolic process",52,-0.543783346554596,-1.77751632669909,0.000826188771618007,0.0230948870643295,0.0196824261686644,2396,"tags=46%, list=19%, signal=37%","Ethe1/Park7/Hmgn5/Gsto1/Idh1/Gss/Mgst1/Clic1/G6pdx/Sod1/Sod2/Gstp1/Gstk1/Gsta2/Gpx4/Gstp2/Hbb-bt/Gpx1/Glo1/Gstm5/Chac2/Gclm/Hagh/Gstt1","FucoVsCtrl","Suppressed"
"GO:0006875","GO:0006875","cellular metal ion homeostasis",378,-0.370913095670008,-1.41334319162454,0.000829705201940727,0.0230948870643295,0.0196824261686644,2290,"tags=25%, list=18%, signal=21%","Asph/Pygm/Lyn/Gsto1/Gnb1/Grin2d/Atp6v1a/Slc39a8/Kctd7/Slc39a6/Bnip3/Ndfip1/Dbi/Ccr2/Steap3/Pde4d/Slc39a4/Cyba/Jak2/Ibtk/Il1a/Aplp2/Eif5a/Micu2/Mcur1/Slc30a9/Pik3cb/Dlg4/Atp6v0a2/Fkbp1a/Atp6ap1/Dmpk/Gata2/Prkca/Atp2c1/Tmbim6/Cacna1c/Sod1/Atp2a3/Trpc1/Slc24a5/Micu1/C3ar1/Nptn/Trpc6/Adcy5/Fkbp1b/Tmco1/Ubash3b/Fth1/Gp1ba/Abcb7/Ptger3/Calm3/Atp6v1g1/Bcap31/Kdr/Atox1/P2ry1/Agtr1a/F2rl2/Slc24a3/Gata1/Capn3/Gp5/Gp9/Tfrc/F2r/Smdt1/Atp6v0d1/Tesc/Htr2a/Epor/P2rx1/Xk/Itgb3/F2rl3/Abcb6/Selenok/Cacna1g/Gp1bb/Ftl1/Fis1/Selenot/Grina/Alas2/Snca/Iscu/Ncoa4/Atp2b4/Slc6a9/Cd24a/Cd36/Kel/Prnp","FucoVsCtrl","Suppressed"
"GO:0061572","GO:0061572","actin filament bundle organization",125,-0.450037643951552,-1.62969497448463,0.000837371029986997,0.0231887362150245,0.0197624083298416,2055,"tags=30%, list=16%, signal=25%","Sh3pxd2b/Ppp1r9a/Add1/Actn4/Wasf2/Kiss1r/Myh10/Arhgap6/Prkcq/Cd47/Shank3/Rhoa/Itgb5/Arrb1/Tjp1/Prkn/Flna/Pfn1/Plek/Cfl1/Pls1/Ppm1e/S100a10/Rac1/Src/Pdlim1/F11r/Actn1/Zyx/Actg1/Cald1/Arhgap28/Tpm1/Fhdc1/Spire1/Dmtn/Add2","FucoVsCtrl","Suppressed"
"GO:0099536","GO:0099536","synaptic signaling",438,-0.358615405406411,-1.37169382486066,0.00086551137847149,0.0238457216517656,0.0203223187254423,2430,"tags=29%, list=19%, signal=24%","Tpgs1/Csnk2b/Park7/Plcb4/Gsk3b/Unc13b/Stxbp1/Met/Dlgap4/Ppp3r1/Grin2d/Stxbp5/Ctnnb1/Ptk2/Kcmf1/Snap47/Mapk1/Tbc1d24/Crkl/Syap1/Flot1/Ppp1r9a/Dbi/Cnih3/Ccr2/Jak2/Arf1/Shisa9/Rab5a/Bcr/Nedd4/Kiss1r/Neurl1a/Nlgn2/Syn3/Dlg4/Ezh2/Usp14/Pdzd11/Daglb/Rap1b/Dmpk/Zdhhc2/Abat/Gnai2/Adarb1/Shank3/Prkca/Nrxn2/Rab11a/Homer3/Napa/Ephb2/Cacna1c/Mctp1/Stx11/Ica1/Myo6/Pacsin2/Stx2/Akap7/Stau2/Trim9/Vdac1/Rap1a/Nptn/Vdac3/Tubb2b/Ly6c2/Srgn/Nrgn/Prkn/Usp46/Dtna/Clcn3/Snap29/Prkaca/Map1a/Snap23/Rasgrf2/Ophn1/Cfl1/Itgb1/Gipc1/Rac1/Src/Rgs10/Mgll/Kalrn/Sphk1/Gucy1a1/Cpeb3/Paip2/Kpna1/Kdr/Prkar2b/Ston2/Gucy1b1/P2ry1/Ache/Serpine2/Dlg2/Sdcbp/F2r/Ly6g6d/Slc6a4/Htr2a/P2rx1/Slc6a3/Sqstm1/Cacna1g/Septin5/Syngr1/Glul/Gfap/Mpp2/Rnf10/Snca/Pink1/Bcl2l1/Slc6a9/Cd24a/Reln/Prnp/Car2","FucoVsCtrl","Suppressed"
"GO:0001504","GO:0001504","neurotransmitter uptake",23,-0.658923608193618,-1.84309361443434,0.000882712948590707,0.0240739895070193,0.0205168581139743,1460,"tags=52%, list=12%, signal=46%","Gpm6b/Slc18a2/Cln8/Prkn/Slc22a3/Itgb1/Slc6a4/Itgb3/Slc6a3/Gfap/Snca/Slc6a9","FucoVsCtrl","Suppressed"
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization",53,-0.544371031695255,-1.78009833110364,0.000880514409885527,0.0240739895070193,0.0205168581139743,2757,"tags=45%, list=22%, signal=35%","Capza2/Flii/Sptbn1/Tmsb10/Capza1/Vill/Tmod3/Pecam1/Add1/Arpc2/Mtpn/Capzb/Twf1/Pfn1/Tmsb4x/Cracd/Cfl1/Gsn/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
"GO:0030219","GO:0030219","megakaryocyte differentiation",44,-0.573546264492896,-1.81318494466893,0.000890260627067728,0.0241578260611343,0.0205883071226665,2566,"tags=43%, list=20%, signal=34%","Sp3/Cnot4/Sh2b3/Rab7b/Wasf2/Gata2/Ptpn11/Pip4k2a/H4c17/Tal1/Gp1ba/Mpig6b/Gata1/Gp5/Gp9/Zfpm1/Tesc/Pithd1/Gp1bb","FucoVsCtrl","Suppressed"
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress",228,-0.401652427378833,-1.50876756950327,0.000957596933531219,0.0258551172053429,0.0220348094389394,3174,"tags=36%, list=25%, signal=28%","Ubxn8/Ubqln1/Dnajc3/Qrich1/Xbp1/Alox15/Tmub2/Atf4/Wfs1/Parp16/Os9/Bak1/Crebrf/Bag6/App/Eif2s1/Ppp2cb/Fbxo44/Calr/Ufm1/Usp19/Tmem33/P4hb/Ptpn1/Nploc4/Serp1/Vapb/Ppp1r15a/Pdia3/Park7/Ubxn1/Gsk3b/Ubqln2/Bid/Herpud2/Sgta/Serp2/Ube2k/Flot1/Marchf6/Aup1/Svip/Tmed2/Edem1/Ufc1/Lpcat3/Fbxo2/Ube2j1/Ikbkg/Canx/Usp14/Ubxn6/Rnf5/Derl1/Tmbim6/Casp3/Amfr/Sdf2l1/Tmx1/Atp2a3/Prkn/Ccnd1/Sec61b/Rasgrf2/Nck2/Tmco1/Spop/Erlec1/Pmp22/Bcap31/Vcp/Clu/Selenok/Usp25/Scamp5/Creb3l1/Thbs1/Casp12/Grina/Serinc3/Dnajb2/Bcl2l1/Yod1","FucoVsCtrl","Suppressed"
"GO:1905475","GO:1905475","regulation of protein localization to membrane",148,-0.43506921708604,-1.59817522808435,0.000964302981940476,0.0259066472760128,0.0220787255147618,2662,"tags=35%, list=21%, signal=28%","Sorbs1/Ppp1r9b/Sptbn1/Rack1/Vamp8/Rhog/Lrp4/Tgfb1/Lgals3/Gdi1/Gsk3b/Pgrmc1/Ogt/Crkl/Picalm/Stx7/Arpc2/Akt2/Tnik/Tmem59/Nlgn2/Dlg4/Tmbim1/Zdhhc2/Shank3/Atp2c1/Rab11a/Trem2/Cnst/Ephb2/Cd81/Rap1a/Prkn/Pls1/Itgb1/Ank3/Abi3/Gsn/Kalrn/Actb/Adam10/Ap2m1/Stom/Sqstm1/Mff/Fis1/Sh3glb1/Cript/Dmtn/Bcl2l1/Atp2b4/Prnp","FucoVsCtrl","Suppressed"
"GO:0035584","GO:0035584","calcium-mediated signaling using intracellular calcium source",13,-0.743713934969053,-1.83395665130276,0.00100149361016916,0.026474215381976,0.022562430730994,1417,"tags=62%, list=11%, signal=55%","Homer2/Ptprj/Bcap31/Kdr/Selp/Fis1/Dmtn/Prnp","FucoVsCtrl","Suppressed"
"GO:0042509","GO:0042509","regulation of tyrosine phosphorylation of STAT protein",48,0.430051679103492,1.81330807379333,0.00100790147049234,0.026474215381976,0.022562430730994,1587,"tags=29%, list=13%, signal=26%","Gh/Il22ra2/Il23a/Il24/Hes1/Fgfr3/Il6/Il12a/Irf1/Socs1/Il4/Cd40/Clcf1/Hsf1","FucoVsCtrl","Activated"
"GO:0048525","GO:0048525","negative regulation of viral process",87,-0.469117889600552,-1.6489607317046,0.00100697753921051,0.026474215381976,0.022562430730994,1659,"tags=24%, list=13%, signal=21%","Oas1a/Hmga2/Trim56/Oas1b/Ppia/Bst2/Mavs/Slpi/Gsn/Snx3/Ifitm3/Trim59/Rnasel/Ltf/Oasl2/Isg20/Trim10/Oas3/Rsad2/Isg15/Oas1e","FucoVsCtrl","Suppressed"
"GO:0045580","GO:0045580","regulation of T cell differentiation",140,0.295774614720791,1.60431950976733,0.0010099422904976,0.026474215381976,0.022562430730994,3217,"tags=39%, list=26%, signal=30%","Egr3/Nrarp/Il23a/Foxj1/Erbb2/Nlrp3/Tnfsf9/Nfkbid/Ccr7/Il2ra/Il6/Lef1/Nfkbiz/Ctla4/Il12a/Irf1/Socs1/Zc3h12a/Myb/Il2rg/Zbtb1/Rhoh/Bcl6/Carmil2/Malt1/Il4/Rasgrp1/Zfp608/Sox12/Ada/Smad7/Cd46/Dicer1/Foxp3/Cd27/Tespa1/Gimap5/Tcf7/Sox4/Card11/Il1rl2/Gimap3/Tgfbr2/Tox/Cd74/H2-Aa/Mettl3/Ptprc/Zmiz1/Zbtb16/Cd1d1/Ripk2/Kat2a/Ptpn2/Il7r","FucoVsCtrl","Activated"
"GO:0000910","GO:0000910","cytokinesis",141,-0.437631070030261,-1.59724752770372,0.00100561824940596,0.026474215381976,0.022562430730994,2591,"tags=35%, list=21%, signal=28%","Sptbn1/Aurkb/Kif23/Calm2/Septin2/Cdc42/Dctn3/Chmp2a/Septin7/Ckap2/Pdcd6ip/Ect2/Chmp3/Arl3/Chmp1a/Arf1/E2f8/Incenp/Chmp1b/Septin1/Myh10/Prc1/Myh9/Rab11a/Rhoa/Chmp5/Septin9/Stx2/Anln/Cetn2/Cfl1/Ank3/Pkn2/Gipc1/Septin8/Calm3/Kif14/Cit/Cdc25b/Chmp4b/Birc5/Cenpv/Becn1/Dstn/Septin5/Sh3glb1/Spire1/Bcl2l1/Nusap1","FucoVsCtrl","Suppressed"
"GO:0050820","GO:0050820","positive regulation of coagulation",19,-0.679692028135053,-1.84248982086213,0.00104099019330698,0.026896397339032,0.0229222318062861,827,"tags=32%, list=7%, signal=30%","Hpse/F2r/Thbs1/Dmtn/Prdx2/Cd36","FucoVsCtrl","Suppressed"
"GO:2000514","GO:2000514","regulation of CD4-positive, alpha-beta T cell activation",61,0.394975053658882,1.77803067567113,0.00104020936772639,0.026896397339032,0.0229222318062861,1709,"tags=34%, list=14%, signal=30%","Il23a/Nlrp3/Nfkbid/Ccr7/Cd55b/Il6/Nfkbiz/Irf1/Socs1/Zc3h12a/Myb/Il2rg/Cd160/Cd55/Bcl6/Ager/Malt1/Il4/Smad7/Twsg1/Foxp3","FucoVsCtrl","Activated"
"GO:0099504","GO:0099504","synaptic vesicle cycle",143,-0.435340452678363,-1.5909600598315,0.00104068101220573,0.026896397339032,0.0229222318062861,2373,"tags=33%, list=19%, signal=27%","Ap1s2/Bin1/Gsk3b/Unc13b/Stxbp1/Syt11/Stxbp5/Ctnnb1/Snap47/Tbc1d24/Picalm/Rab5a/Grn/Nlgn2/Syn3/Canx/Rap1b/Prkca/Slc18a2/Napa/Stx11/Myo6/Ddc/Stx2/Trim9/Rap1a/Clcn3/Snap29/Prkaca/Snap23/Ophn1/Gipc1/Rab27b/Actb/Ston2/P2ry1/Actg1/Ap2m1/Htr2a/P2rx1/Slc2a4/Scamp5/Septin5/Itsn1/Snca/Bcl2l1/Cd24a","FucoVsCtrl","Suppressed"
"GO:0001894","GO:0001894","tissue homeostasis",181,-0.411391811523326,-1.5294291318961,0.00104783135420438,0.0269442348223983,0.0229630009051706,2181,"tags=28%, list=17%, signal=24%","Nkiras2/Rab7/Pbld2/Ctnnb1/Homer2/Slc39a8/Add1/Ccr2/Akt3/Oas1a/Prdx5/Rab3d/Apbb2/Tpp1/Gata2/Snx10/Prkca/Pla2g4a/Yap1/Sod1/Cln8/Angpt1/Dcstamp/Tjp1/Cd7/Ptpn11/Clcn3/Tjp2/Map1a/Rb1/Cracd/Itgb1/Rac1/Ubash3b/Src/Kdr/Ptgs1/Wwtr1/Gata1/Tfrc/Il7/F2r/Muc13/Gnas/Usp45/Chmp4b/Itgb3/Aldh1a1/Bsg/Car2/Oas1e","FucoVsCtrl","Suppressed"
"GO:1990000","GO:1990000","amyloid fibril formation",20,-0.672941870237092,-1.83927218131759,0.00108107678848284,0.0275368615934308,0.0234680621611071,1356,"tags=35%, list=11%, signal=31%","Trem2/Pfdn5/B2m/Gsn/Clu/Vbp1/Cd36","FucoVsCtrl","Suppressed"
"GO:0060627","GO:0060627","regulation of vesicle-mediated transport",443,-0.357932140432802,-1.36931344059952,0.00107688524328728,0.0275368615934308,0.0234680621611071,2839,"tags=32%, list=23%, signal=26%","Arhgap21/Abca13/Rab2b/Unc119/App/Ppp3cb/Dnm1l/Rspo1/Unc13d/Cd177/Calr/Hmgb1/Rack1/Ptpn1/Pla2g3/Lman2/Vamp8/Arrb2/Rab5b/Pip4p2/Kif3a/Septin2/Cdc42/Tgfb1/Lgals3/Rab21/Cd63/Bin1/Gsk3b/Smpd1/Rabgef1/Unc13b/Stxbp1/Chmp2a/C3/Ubqln2/Lyn/Ehd1/Syt11/Ppp3r1/Hyal3/Rab7/Pdcd6ip/Stxbp5/Ptk2/Mapk1/Ankrd13a/Flot1/Add1/Ccr2/Picalm/Fer/Mapk3/Cyba/Arf1/Tsg101/Dennd10/Actn4/Rab5a/Akt2/Bcr/Map2k2/Nedd4/Septin1/Sar1b/Bmp2k/Itgb2/Dlg4/Rab8b/Rap1b/Rab3d/Cd47/Cd84/Zdhhc2/Gnai2/Gata2/Rab11b/Ptprj/Prkca/Atp2c1/Rab11a/Trem2/Cnst/Pla2g4a/Mctp1/Myo6/Sod1/Bicd1/Rab10/Pacsin2/Angpt1/Fcgr1/Sytl4/Trim9/Rap1a/Arrb1/Prkn/Ehd4/Usp46/Snap29/Fcer1g/Syt13/Eipr1/Lamp1/Snap23/Ophn1/Itgb1/Gipc1/Slamf1/Glrx/Rab27b/B2m/Src/Rph3al/Sphk1/Pros1/Itga2/Ston2/P2ry1/Clu/Rab5c/Gata1/Ap2m1/Cnn2/Cd151/Sdcbp/Snx3/Rab13/Lgals9/Htr2a/Prtn3/P2rx1/Itgb3/Cacna1g/Scamp5/Septin5/Sh3glb1/Itsn1/Snca/Smap1/Bcl2l1/Cd36","FucoVsCtrl","Suppressed"
"GO:0015844","GO:0015844","monoamine transport",53,-0.540065415935359,-1.7660189275676,0.00110474803391087,0.0280076966343601,0.023869327424059,1543,"tags=38%, list=12%, signal=33%","Rtn4/Gpm6b/Abat/Slc18a2/P2ry12/Prkn/Slc22a3/Fcer1g/Syt13/Ptger3/Actb/Ptgs1/P2ry1/Slc6a4/Htr2a/P2rx1/Itgb3/Slc6a3/Snca/Pink1","FucoVsCtrl","Suppressed"
"GO:1901880","GO:1901880","negative regulation of protein depolymerization",64,-0.515534689623986,-1.73846883437537,0.00114380088471358,0.0288622653152025,0.0245976265025469,2757,"tags=42%, list=22%, signal=33%","Capza2/Flii/Sptbn1/Capza1/Vill/Camsap1/Ckap2/Tmod3/Add1/Arpc2/Mid1ip1/Mtpn/Capzb/Twf1/Map1a/Cracd/Cfl1/Spef1/Gsn/Gas2l1/Tpx2/Tpm1/Dmtn/Sptb/Spta1/Tmod1/Add2","FucoVsCtrl","Suppressed"
